Cost:  0.10497025466801616 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.6350457176566124, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.12754729574781443 params:  {'growth': 0.01, 'eps': 0.22093562029361202, 'a': 0.635779899792632, 'b': 0.7416296702803493, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.08347334014857416 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.4630077719713938 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.6515882737048595, 'eta_f': 0.6515882737048595, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.13379622023637064 params:  {'growth': 0.01, 'eps': 0.2812016867435112, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.10806749081802527 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.6556538254042615, 'b': 0.7098047202096496, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.46337281186526424 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.6676806736273291, 'eta_f': 0.6676806736273291, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.10775041527132859 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.2785665607504305, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.31332196441250065 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4619587511664658, 'gamma_g': 0.4619587511664658, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.4547150165132309 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.4445715245247289, 'eta_f': 0.4445715245247289, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.19422310200415693 params:  {'growth': 0.01, 'eps': 0.2949204948331869, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.45159210458511023 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.21805448788069015, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.262531090461465 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.5358418789044663, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.4620248791669676 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.47682403353842684, 'gamma_g': 0.47682403353842684, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.4636452174470683 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.687945235252096, 'eta_f': 0.687945235252096, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.1080749802012181 params:  {'growth': 0.01, 'eps': 0.27297097333005416, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.1515684186971009 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.7146211869967571, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.34408249262919227 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4070221026720897, 'gamma_g': 0.4070221026720897, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.29291106960863544, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.08543989980245353 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6781839005421568, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.08370863830908348 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.43973921926857595 params:  {'growth': 0.01, 'eps': 0.25987761267408216, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3804564836131754, 'eta_f': 0.3804564836131754, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.07835512736329411 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.21924016486492204 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.2534266834579599, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.1393356950759374 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.635779899792632, 'b': 0.5968763662455843, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.21840750600170597 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4526722296878315, 'gamma_g': 0.4526722296878315, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.4489278372330397 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.5340792117913084, 'eta_f': 0.5340792117913084, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.14918114355449275 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6697164888142937, 'b': 0.7098047202096496, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.2141769456574387 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4520181961867863, 'gamma_g': 0.4520181961867863, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.18378987611755349 params:  {'growth': 0.01, 'eps': 0.20793502924501878, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.12539493969658305 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6633819196312646, 'b': 0.7098047202096496, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.26484143931815857 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.635779899792632, 'b': 0.5360247338162936, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.17313359552179308 params:  {'growth': 0.01, 'eps': 0.21012487534055707, 'a': 0.635779899792632, 'b': 0.7098047202096496, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.07878633829806844 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.635779899792632, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.2055480986355629 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.635779899792632, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3451981227648697, 'eta_f': 0.3451981227648697, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.14742241542042844 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.635779899792632, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.2431150158054649, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.08233073345287337 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.44089173437679463 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.6615665500582483, 'eta_f': 0.6615665500582483, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.08967358619910679 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.21980155964018877, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.4947061895514426 params:  {'growth': 0.01, 'eps': 0.3350125721478511, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29765036972358827, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.07691534966933172 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29267610231567576, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.25914644894605277 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.29864047075791156, 'eta_f': 0.29864047075791156, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29267610231567576, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.18166479988296066 params:  {'growth': 0.01, 'eps': 0.292495188609602, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29267610231567576, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.4308373222116656 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.38117323461420094, 'eta_f': 0.38117323461420094, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29267610231567576, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.407946274371224 params:  {'growth': 0.01, 'eps': 0.3063649542736751, 'a': 0.6876167083233262, 'b': 0.6846275601216008, 'gamma_f': 0.5288781537125639, 'gamma_g': 0.5288781537125639, 'eta_g': 0.38570570911824476, 'eta_f': 0.38570570911824476, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.2368919686926237, 'beta_0': -0.2660971232911784, 'delta_sig': 0.8536323036781235, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.16154563447254638 params:  {'growth': 0.01, 'eps': 0.2882113584719394, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29267610231567576, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.2809401246434193 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29267610231567576, 'beta_0': -0.19478917121887207, 'delta_sig': 0.7412827651108729, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.42987411993877855 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6404368034622268, 'b': 0.4893685839736463, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29267610231567576, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.4377666623010819 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4790920543043091, 'gamma_g': 0.4790920543043091, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29267610231567576, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.08745987785335521 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6404368034622268, 'b': 0.7677396390248987, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29267610231567576, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.44902521956590924 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.6082121426983595, 'eta_f': 0.6082121426983595, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29267610231567576, 'beta_0': -0.19478917121887207, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.37254129049167434 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29267610231567576, 'beta_0': -0.19478917121887207, 'delta_sig': 0.5980207275366578, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
Cost:  0.2047023442129235 params:  {'growth': 0.01, 'eps': 0.2513828630396546, 'a': 0.6404368034622268, 'b': 0.7007745453737926, 'gamma_f': 0.4101947905507053, 'gamma_g': 0.4101947905507053, 'eta_g': 0.3209486328033946, 'eta_f': 0.3209486328033946, 'h_g': 0.5, 'h_f': 0.5, 'r_inv': 0.29267610231567576, 'beta_0': -0.14071402745321393, 'delta_sig': 0.6737830538128833, 'delta_g': 0.01, 'delta_f': 0.01, 'f_heavy': 0.1, 'r_inv_state': 0.015}
